846|gewitter|aaa.jpg||4|Gewitter|storm, thunderstorm|vihar, zivatar
847|gewoehnen|aaa.jpg||5|gewöhnen|accustom|szokni
848|gewoehnlich|aaa.jpg||8|gewöhnlich|usually|rendszerint, általában
849|gewohnheit|aaa.jpg||6|Gewohnheit|habit, custom|szokás
850|gewuerz|aaa.jpg||5|Gewürz|spice, seasoning|fűszer, fűszerezés 
851|giesskanne|aaa.jpg||1|Gießkanne|watering can|locsoló kanna
852|gift|aaa.jpg||6|Gift|poison|méreg 
853|gitarre|aaa.jpg||7|Gitarre|guitar|gitár 
854|glaenzen|aaa.jpg||6|glänzen|shine|ragyogni, csillogni
855|glanz|aaa.jpg||7|Glanz|shine|ragyogás, csillogás
856|glas|aaa.jpg||1|Glas|glass|üveg, pohár
857|glatt|aaa.jpg||8|glatt|smooth, slippery|sima, csúszós
858|glaube|aaa.jpg||3|Glaube|belief|hit
859|glauben|aaa.jpg||4|glauben|believe|hinni
860|gleich|aaa.jpg||3|gleich|same, equal|egyenlő
861|gleichbald|aaa.jpg||4|gleich, bald|at once|mindjárt, azonnal
862|gleichberechtigt|aaa.jpg||5|gleichberechtigt|emancipated, having equal rights|egyenjogú 
863|gleichfalls|aaa.jpg||6|gleichfalls|also, likewise|szintén, hasonlóan 
864|gleichheit|aaa.jpg||6|Gleichheit|equality|egyenlőség
865|gleichmaessig|aaa.jpg||7|gleichmäßig|equal(ly)|egyformán 
866|gleichzeitig|aaa.jpg||8|gleichzeitig|at the same time|egyidejűleg 
867|gleis|aaa.jpg||5|Gleis|track, rail|vágány, pálya, vasút
868|glocke|aaa.jpg||1|Glocke, Klingel|bell|csengő, harang
869|glueck|aaa.jpg||3|Glück|luck, fortune|szerencse
870|gluecklich1|aaa.jpg||4|glücklich|lucky, fortunate|szerencsés
871|gluecklich2|aaa.jpg||5|glücklich|happy|boldog
872|glueckwunsch|aaa.jpg||6|Glückwunsch|congratulations|gratuláció 
873|gold|aaa.jpg||2|Gold|gold|arany
874|gott|aaa.jpg||1|Gott|God|isten
875|gras|aaa.jpg||1|Gras|grass|fű
876|gratulieren|aaa.jpg||7|gratulieren|congratulate|gratulálni
877|grau|grau.jpg|László Erdős|1|grau|gray|szürke
878|greifen|aaa.jpg||3|greifen, anfassen|catch|fogni, megragadni
879|grenze|aaa.jpg||2|Grenze|border, limit|határ
880|grippe|aaa.jpg||8|Grippe|flu, cold|influenza 
881|groesse|aaa.jpg||5|Größe|size|méret 
882|gross|aaa.jpg||3|groß|large, big, tall|nagy
883|grosseltern|aaa.jpg||3|Großeltern|grandparents|nagyszülők
884|grosszuegig|aaa.jpg||6|großzügig|generous|nagylelkű, bőkezű
885|gruen|gruen.jpg|László Erdős|1|grün|green|zöld
886|gruenden|aaa.jpg||7|gründen|found, establish|alapít, létrehoz
887|grund|aaa.jpg||5|Grund|reason|ok
888|grundlage|aaa.jpg||8|Grundlage|basis, foundation|bázis, alap
889|grundsaetzlich|aaa.jpg||5|grundsätzlich|basic, fundamental|alapvető 
890|gruppe|aaa.jpg||6|Gruppe|group|csoport 
891|gruss|aaa.jpg||7|Gruß|greeting|üdvözlet, köszönés
892|grussen|aaa.jpg||8|grüßen|greet|üdvözölni, köszönteni
893|gueltig|aaa.jpg||5|gültig|valid|érvényes 
894|guenstig|aaa.jpg||6|günstig|reasonable, favorable|kedvező 
895|gummibaerchen|aaa.jpg||1|Gummibärchen|jelly babies|gumi macik
896|gummistiefel|aaa.jpg||1|Gummistiefel|rubber boot|gumicsizma
897|gurke|aaa.jpg||5|Gurke|cucumber|uborka
898|gut|aaa.jpg||2|gut|good|jó
899|gutebesserung|aaa.jpg||7|Gute Besserung|get well|jobbulást 
900|gymnasium|aaa.jpg||8|Gymnasium|college prepatory schoool in Germany|gimnázium, középiskola
901|haar|aaa.jpg||1|Haar|hair|haj
902|haben|aaa.jpg||2|haben|have|van neki
903|haehnchen|aaa.jpg||5|Hähnchen|chicken|csirke 
904|haelfte|aaa.jpg||6|Hälfte|half|fél 
905|haengen|aaa.jpg||7|hängen|hang|lógni, akasztani 
906|haesslich|aaa.jpg||3|hässlich, häßlich|ugly|csúf, csúnya
907|haeufig|aaa.jpg||5|häufig|often|gyakran 
908|hafen|hafen.jpg|Tünde Erdős|1|Hafen|port, harbour|kikötő
909|hagel|aaa.jpg||4|Hagel|hail|jégeső
910|haken|aaa.jpg||6|Haken|hook|kampó, horog
911|halb|aaa.jpg||2|halb|half|fél (fele valaminek)
912|halle|aaa.jpg||7|Halle|hall, large room|csarnok, nagy szoba
913|hallo|aaa.jpg||8|hallo|hello|szia, szevasz 
914|hals|aaa.jpg||3|Hals|neck|nyak
915|halskette|aaa.jpg||1|Halskette|necklace|nyaklánc
916|haltbar|aaa.jpg||5|haltbar|not perishable, durable|tartós 
917|halten|aaa.jpg||3|halten|hold|tartani
918|haltestelle|aaa.jpg||6|Haltestelle|stop (bus or tram)|megálló 
919|hand|aaa.jpg||1|Hand|hand|kéz
920|handel|aaa.jpg||5|Handel|trade, commerce, business|kereskedelem, üzlet
921|handeln|aaa.jpg||7|handeln|deal (with)|cselekedni, kezelni 
922|handschuh|aaa.jpg||5|Handschuh|glove|kesztyű
923|handtasche|aaa.jpg||8|Handtasche|purse|kézitáska 
924|handtuch|aaa.jpg||1|Handtuch|towel, hankerchief|törülköző
925|handwerker|aaa.jpg||5|Handwerker|craft, handwork, trade|kézműves, iparos, mester
926|hart|aaa.jpg||3|hart|hard, tough|kemény
927|hase|aaa.jpg||1|Hase|hare|mezei nyúl
928|hassen|aaa.jpg||6|hassen|hate|gyűlölni
929|haupt|aaa.jpg||7|Haupt|main|fő
930|hauptstadt|aaa.jpg||2|Hauptstadt|capital|főváros
931|haus|haus.jpg|Tünde Erdős|1|Haus|house|ház
932|hausfrau|aaa.jpg||8|Hausfrau|house wife|háziasszony 
933|haushalt|aaa.jpg||5|Haushalt|household|háztartás 
934|hausmeister|aaa.jpg||6|Hausmeister|custodian|gondnok, házmester
935|haut|aaa.jpg||7|Haut|skin|bőr 
936|heben|aaa.jpg||8|heben|lift, pick up|emelni, felvenni
937|heft|aaa.jpg||1|Heft|exercise book, notebook|füzet
938|heftig|aaa.jpg||6|heftig|violent|heves, erős
939|heim|aaa.jpg||5|Heim|home|otthon 
940|heimat|aaa.jpg||6|Heimat|home|hon, haza, otthon
941|heimweh|aaa.jpg||7|Heimweh|home sickness|honvágy 
942|heiraten|aaa.jpg||2|heiraten|marry|házasodni
943|heiss|aaa.jpg||1|heiß|hot|forró
944|heissen|aaa.jpg||1|heißen, nennen|call, name|nevezni, hívni
945|heizen|aaa.jpg||8|heizen|heat|fűteni
946|helfen|aaa.jpg||5|helfen|help|segíteni
947|hell|aaa.jpg||4|hell|bright, light|fényes, világos
948|hemd|aaa.jpg||1|Hemd|shirt|ing
949|her|aaa.jpg||6|her-|(to) here|ide
950|heraushinaus|aaa.jpg||4|heraus, hinaus|out|kifelé
951|herbst|aaa.jpg||3|Herbst|autumn|ősz
952|herr|aaa.jpg||3|Herr|gentleman, Mr., lord, master|úr
953|herrlich|aaa.jpg||7|herrlich|magnificent, splendid|csodálatos, pompás 
954|herrschen|aaa.jpg||8|herrschen|preside, govern|uralkodni, elnökölni, kormányozni
955|herstellen|aaa.jpg||5|herstellen|produce, manufacture|gyártani 
956|herz|aaa.jpg||2|Herz|heart|szív
957|herzlich|aaa.jpg||3|herzlich|hearty, cordial|szívélyes, szíves
958|heute|aaa.jpg||3|heute|today|ma
959|heutig|aaa.jpg||6|heutig-|today's|mai 
960|hexe|aaa.jpg||1|Hexe|witch|boszorkány
961|hier|aaa.jpg||3|hier, da|here|itt
962|hilfe|aaa.jpg||7|Hilfe|help|Segítség 
963|himbeere|aaa.jpg||1|Himbeere|raspberry|málna
964|himmel|himmel.jpg|Tünde Erdős|1|Himmel|sky, heaven|ég
965|hin|aaa.jpg||3|hin|(to) there|oda
966|hinauf|aaa.jpg||4|hinauf, herauf|up|fel
967|hindern|aaa.jpg||8|hindern|prevent, inhibit|akadályozni, gátolni
968|hinsetzen|aaa.jpg||5|hinsetzen|sit down|leülni
969|hinter|aaa.jpg||4|hinter, hinten|behind|mögött
970|hinterher|aaa.jpg||6|hinterher|behind, afterwards|hátulról, később, azután
971|hinunter|aaa.jpg||4|hinunter|down|le, lefelé
972|hinweis|aaa.jpg||7|Hinweis|hint, tip, clue|célzás, tipp, nyom
973|hit|aaa.jpg||8|Hit|hit song|sláger 
974|hitze|aaa.jpg||5|Hitze|heat|hőség 
975|hobby|aaa.jpg||6|Hobby|hobby|hobby 
976|hoch|aaa.jpg||3|hoch|high|magas
977|hochschule|aaa.jpg||7|Hochschule|institute of higher learning|felsőoktatási intézet 
978|hochzeit|aaa.jpg||8|Hochzeit|wedding|esküvő 
979|hoechstens|aaa.jpg||5|höchstens|at most|legfeljebb 
980|hoeflich1|aaa.jpg||4|höflich|polite|udvarias
981|hoeflich2|aaa.jpg||6|höflich|courteous|udvarias 
982|hoehe|aaa.jpg||7|Höhe|height|magasság 
983|hoeren|aaa.jpg||3|hören|hear|hallani
984|hof|aaa.jpg||4|Hof|court, courtyard|udvar
985|hoffen|aaa.jpg||4|hoffen|hope|remélni
986|hoffentlich|aaa.jpg||8|hoffentlich|hopefully|remélhetőleg 
987|hoffnung|aaa.jpg||5|Hoffnung|hope|remény
988|holen|aaa.jpg||4|holen|bring, get, fetch|hozni
989|holz|holz.jpg|Tünde Erdős|1|Holz|wood|fa (anyag)
990|hose|aaa.jpg||1|Hose|trousers, pants|nadrág
991|hotel|aaa.jpg||2|Hotel|hotel|szálloda, hotel
992|huebsch|aaa.jpg||3|hübsch|pretty, good looking|csinos
993|huhn|aaa.jpg||5|Huhn|chicken|csirke 
994|humor|aaa.jpg||6|Humor|humor|humor 
995|hund|hund.jpg|Tünde Erdős|1|Hund|dog|kutya
996|hunger|aaa.jpg||2|Hunger|hunger|éhség
997|hungrig|aaa.jpg||3|hungrig|hungry|éhes
998|hupen|aaa.jpg||7|hupen|beep, toot a horn|dudálni
999|husten1|aaa.jpg||8|Husten|cough|köhögés 
1000|husten2|aaa.jpg||5|husten|cough|köhögni
1001|hut|aaa.jpg||5|Hut|hat|kalap
1002|ich|aaa.jpg||2|ich|I|én
1003|idee|aaa.jpg||6|Idee|idea|eszme, ötlet
1004|igel|aaa.jpg||1|Igel|hedgehog|sün
1005|ihmihr|aaa.jpg||4|ihm, ihr|him, her|neki
1006|ihnen|aaa.jpg||4|ihnen|them, you|nekik, önnek
1007|illustrierte|aaa.jpg||6|Illustrierte|magazine |magazin, folyóirat
1008|immer|aaa.jpg||3|immer|always, ever|mindig
1009|import|aaa.jpg||7|Import|import|import
1010|in|aaa.jpg||3|in|in, into|-ban, -ben, -ba, -be
1011|indertat|aaa.jpg||7|in der Tat|indeed|valóban
1012|indessen|aaa.jpg||5|indessen, während|however, while|azalatt
1013|industrie|aaa.jpg||8|Industrie|industry|ipar
1014|inflation|aaa.jpg||5|Inflation|inflation|infláció 
1015|information|aaa.jpg||6|Information|information|információ 
1016|informieren|aaa.jpg||7|informieren|inform|tájékoztatni, informálni
1017|ingenieur|aaa.jpg||8|Ingenieur|engineer|mérnök
1018|inhalt|aaa.jpg||2|Inhalt|content|tartalom
1019|inlineskate|aaa.jpg||1|Inline Skate|inline skate|görkorcsolya
1020|innen|aaa.jpg||5|innen|inside|belül 
1021|inner|aaa.jpg||6|inner-|internal|belső 
1022|innerhalb|aaa.jpg||7|innerhalb|within|belül 
1023|insekt|aaa.jpg||4|Insekt|insect|rovar
1024|insel|aaa.jpg||4|Insel|island|sziget
1025|insgesamt|aaa.jpg||8|insgesamt|on the whole, altogether|teljesen, egészében, összességében
1026|instinkt|aaa.jpg||8|Instinkt|instinct|ösztön
1027|institut|aaa.jpg||5|Institut|institute|intézet 
1028|instrument|aaa.jpg||5|Instrument|instrument|hangszer
1029|intelligent|aaa.jpg||6|intelligent|intelligent|intelligens 
1030|interessant|aaa.jpg||3|interessant|interesting|érdekes
1031|interesse|aaa.jpg||4|Interesse|interest|érdek, érdeklődés
1032|interessieren|aaa.jpg||7|interessieren|be interested in|érdekelni 
1033|international|aaa.jpg||8|international|international|nemzetközi 
1034|interview|aaa.jpg||5|Interview|interview|interjú 
1035|inzwischen|aaa.jpg||6|inzwischen|inbetween|eközben, közben
1036|irgend|aaa.jpg||7|irgend-|any|valami, bármi
1037|irgendwo|aaa.jpg||5|irgendwo|somewhere|valahol
1038|irren|aaa.jpg||6|irren|mistake, make a mistake|tévedni
1039|irrtum|aaa.jpg||6|Irrtum|mistake|tévedés
1040|ja|aaa.jpg||1|ja|yes|igen
1041|jacke|aaa.jpg||8|Jacke|jacket|kabát, zakó, dzseki
1042|jaehrlich|aaa.jpg||3|jährlich|annually|évente
1043|jahr|aaa.jpg||3|Jahr|year|év
1044|jahreszeit|aaa.jpg||3|Jahreszeit|season, time of year|évszak
1045|jahrhundert|aaa.jpg||3|Jahrhundert|century|évszázad
1046|jazz|aaa.jpg||5|Jazz|jazz|jazz, dzsessz
1047|je1|aaa.jpg||6|je|ever|valaha
1048|je2|aaa.jpg||6|je|each, every|mindegyik, minden 
1049|jeans|aaa.jpg||7|Jeans|jeans|farmer 
1050|jede|aaa.jpg||8|jeder, -es, -e|each, every|mindenki, mindegyik, minden 
1051|jedenfalls|aaa.jpg||5|jedenfalls|in any case|mindenesetre 
1052|jeder|aaa.jpg||4|jeder|everybody|mindenki
1053|jedesmal|aaa.jpg||6|jedesmal|every time|minden alkalommal, mindig 
1054|jedoch|aaa.jpg||7|jedoch|however|azonban, viszont
1055|jemand|aaa.jpg||5|jemand|somebody, someone|valaki
1056|jetzt|aaa.jpg||2|jetzt|now|most
1057|jeweils|aaa.jpg||8|jeweils|at a time|egy időben 
1058|job|aaa.jpg||5|Job|job|munka, feladat
1059|jogging|aaa.jpg||6|Jogging|jogging|kocogás, futás
1060|joghurt|joghurt.jpg|Tünde Erdős|1|Joghurt|yogurt|joghurt
1061|journalist|aaa.jpg||7|Journalist|journalist|újságíró 
1062|jugend|aaa.jpg||8|Jugend|youth|ifjúság 
1063|jugendliche|aaa.jpg||5|Jugendliche|youth|fiatalok, ifjak
1064|jung|aaa.jpg||3|jung|young|fiatal
1065|junge|junge.jpg|Tünde Erdős|1|Junge|boy|fiú
1066|juwel|aaa.jpg||6|Juwel|jewel|ékszer
1067|juwelier|aaa.jpg||8|Juwelier|jeweler|ékszerész
1068|kabine|aaa.jpg||5|Kabine|cabin|kabin, fülke
1069|kaefer|aaa.jpg||1|Käfer|beetle|bogár
1070|kaelte|aaa.jpg||5|Kälte|cold|hideg, hidegség
1071|kaemmen|aaa.jpg||4|kämmen|comb|fésülni
1072|kaempfen|aaa.jpg||7|kämpfen|fight|harcolni, küzdeni
1073|kaese|aaa.jpg||1|Käse|cheese|sajt
1074|kaffee|aaa.jpg||3|Kaffee|coffee|kávé
1075|kaffeehaus|aaa.jpg||8|Kaffeehaus|coffee house|kávéház
1076|kaiser|aaa.jpg||7|Kaiser|emperor|császár
1077|kalb|aaa.jpg||5|Kalb|calf|borjú
1078|kalbfleisch|aaa.jpg||7|Kalbfleisch|veal|borjúhús
1079|kalbsbraten|aaa.jpg||8|Kalbsbraten|roast veal|borjúsült
1080|kalender|aaa.jpg||5|Kalender|calendar|naptár, kalendárium
1081|kalt|aaa.jpg||1|kalt|cold|hideg, hűvös
1082|kamera|aaa.jpg||6|Kamera|camera|fényképezőgép, kamera
1083|kamm|aaa.jpg||3|Kamm|comb|fésű
1084|kaninchen|aaa.jpg||1|Kaninchen|rabbit|nyúl
1085|kapital|aaa.jpg||7|Kapital|capital, funds|tőke 
1086|kaputt|aaa.jpg||8|kaputt|broken|törött 
1087|karte1|aaa.jpg||2|Karte|map|térkép
1088|karte2|aaa.jpg||4|Karte|card, ticket|kártya, jegy
1089|kartoffel|kartoffel.jpg|Tünde Erdős|1|Kartoffel|potato|burgonya, krumpli
1090|kasse|aaa.jpg||5|Kasse|payment counter|pénztár
1091|kassette|aaa.jpg||6|Kassette|cassette|kazetta 
1092|kassettenrecorder|aaa.jpg||7|Kassettenrecorder|cassette recorder|magnó, kazettás magnó
1093|kasten|aaa.jpg||1|Kasten, Schachtel|box, case, chest|doboz
1094|katastrophe|aaa.jpg||8|Katastrophe|catastrophe|katasztrófa 
1095|katholisch|aaa.jpg||5|katholisch|catholic|katolikus 
1096|katze|katze.jpg|Tünde Erdős|1|Katze, Kater|cat|macska, cica, kandúr
1097|kauf|aaa.jpg||3|Kauf|purchase|vétel
1098|kaufen|aaa.jpg||2|kaufen|buy|venni, vásárolni
1099|kaufhaus|aaa.jpg||6|Kaufhaus|store|áruház 
1100|kaufmann|aaa.jpg||6|Kaufmann|business man|kereskedő
1101|kaugummi|kaugummi.jpg|Tünde Erdős|1|Kaugummi|chewing-gum|rágógumi
1102|kaum|aaa.jpg||5|kaum|hardly|alig
1103|kehle|aaa.jpg||6|Kehle|throat|torok
1104|keller|aaa.jpg||4|Keller|cellar, basement|pince
1105|kellner|aaa.jpg||3|Kellner|waiter|pincér
1106|kennen|aaa.jpg||2|kennen|know|ismerni
1107|kenntnisse|aaa.jpg||7|Kenntnisse|knowledge|tudás 
1108|kern1|aaa.jpg||8|Kern-|atom|atom
1109|kern2|aaa.jpg||6|Kern|kernel|mag
1110|kerze|aaa.jpg||1|Kerze|candle|gyertya
1111|kerzenstaender|aaa.jpg||8|Kerzenständer, Leuchter|candlestick|gyertyatartó
1112|kind|aaa.jpg||2|Kind|child|gyermek
1113|kindergarten|aaa.jpg||5|Kindergarten|nursery|óvoda 
1114|kino|aaa.jpg||6|Kino|movie theater, cinema|mozi
1115|kiosk|aaa.jpg||7|Kiosk|kiosk, (newspaper) stand|újságos, kioszk
1116|kirche|aaa.jpg||2|Kirche|church|templom, egyház
1117|kirsche|aaa.jpg||1|Kirsche|cherry|cseresznye
1118|klagen|aaa.jpg||8|klagen|complain|panaszkodni, kifogásolni 
1119|klappen|aaa.jpg||5|klappen|work out|sikerülni, kidolgozni
1120|klar|aaa.jpg||4|klar|clear, clean|világos, tiszta
1121|klasse|aaa.jpg||6|Klasse|class|osztály 
1122|klassisch|aaa.jpg||7|klassisch|classical|klasszikus 
1123|klavier|aaa.jpg||6|Klavier|piano|zongora
1124|kleben|aaa.jpg||8|kleben|stick, glue, paste|ragasztani
1125|kleid|aaa.jpg||1|Kleid|dress|ruha
1126|kleiderschrank|aaa.jpg||1|Kleiderschrank|wardrobe|ruhásszekrény
1127|kleidung|aaa.jpg||5|Kleidung|clothing|ruha
1128|klein|aaa.jpg||2|klein|little, small|kicsi, kis
1129|kleingeld|kleingeld.jpg|Tünde Erdős|1|Kleingeld|change|aprópénz
1130|klettern|aaa.jpg||5|klettern|climb|mászni
1131|klima|aaa.jpg||6|Klima|climate|klíma 
1132|klingeln|aaa.jpg||3|klingeln|ring, jingle|csengetni
1133|klinik|aaa.jpg||7|Klinik|clinic|klinika 
1134|klopfen|aaa.jpg||8|klopfen|knock|kopogtatni, kopogni
1135|klug|aaa.jpg||5|klug|clever, intelligent|okos, intelligens 
1136|knabe|aaa.jpg||5|Knabe, Junge|boy|fiú, fiatal fiú
1137|knapp|aaa.jpg||6|knapp|tight, barely|csak, szűk, alig
1138|knie|aaa.jpg||7|Knie|knee|térd
1139|knopf|aaa.jpg||6|Knopf|button|gomb
1140|kochen|aaa.jpg||2|kochen|cook|főzni
1141|koenig|aaa.jpg||1|König|king|király
1142|koenigin|aaa.jpg||1|Königin|queen|királynő
1143|koennen|aaa.jpg||2|können|can, be able to|tudni, képes rá
1144|koerper|aaa.jpg||2|Körper|body|test
1145|koffer|aaa.jpg||3|Koffer|suitcase, case|bőrönd
1146|kofferraum|aaa.jpg||8|Kofferraum|trunk (of car)|csomagtartó 
1147|kohle|aaa.jpg||5|Kohle|coal|szén
1148|kollege|aaa.jpg||6|Kollege|colleague|kolléga 
1149|komisch|aaa.jpg||7|komisch|amusing, funny|vicces, furcsa
1150|kommen|aaa.jpg||2|kommen|come|jönni
1151|kommerziell|aaa.jpg||8|kommerziell|commercial|kereskedelmi 
1152|kommunikation|aaa.jpg||5|Kommunikation|communication|Közlés, kommunikáció 
1153|kompliment|aaa.jpg||8|Kompliment|compliment|bók
1154|kompliziert|aaa.jpg||6|kompliziert|difficult, complicated|bonyolult
1155|kompott|aaa.jpg||8|Kompott|stewed fruit|befőtt
1156|konferenz|aaa.jpg||6|Konferenz|conference|konferencia 
1157|konkret|aaa.jpg||7|konkret|concrete|konkrét, valós, beton 
1158|konsequenz|aaa.jpg||8|Konsequenz|consequence|következmény 
1159|konservativ|aaa.jpg||5|konservativ|conservative|konzervatív 
1160|kontakt|aaa.jpg||6|Kontakt|contact|kapcsolat, érintkezés, kontakt
1161|kontinent|aaa.jpg||7|Kontinent|continent|kontinens 
1162|konto|aaa.jpg||8|Konto|account|számla 
1163|kontrolle|aaa.jpg||5|Kontrolle|control, inspection|ellenőrzés 
1164|konzentrieren|aaa.jpg||6|konzentrieren|concentrate|koncentrálni, fókuszálni
1165|konzert|aaa.jpg||7|Konzert|concert|koncert 
1166|kopf|aaa.jpg||2|Kopf|head|fej
1167|kopie|aaa.jpg||8|Kopie|copy|másolat 
1168|korrespondenz|aaa.jpg||7|Korrespondenz|correspondence|levelezés
1169|korrespondieren|aaa.jpg||8|korrespondieren|correspond|levelezni
1170|korrigieren|aaa.jpg||5|korrigieren|correct|javítani
1171|kosten1|aaa.jpg||2|kosten|cost|kerül valamibe
1172|kosten2|aaa.jpg||5|kosten|taste, try|megízlelni, kostolni
1173|kosten3|aaa.jpg||6|Kosten|costs, amount|költségek, kiadások
1174|kostuem|aaa.jpg||7|Kostüm|costume|jelmez, ruha, kosztüm
1175|kraeftig|aaa.jpg||8|kräftig|powerful|erős 
1176|kraft|aaa.jpg||5|Kraft, Stärke|strength, force, energy|erő
1177|kraftwerk|aaa.jpg||6|Kraftwerk|power plant|erőmű 
1178|kragen|aaa.jpg||8|Kragen|collar|gallér
1179|krank|aaa.jpg||2|krank, unwohl|ill, sick|beteg, kellemetlen állapot
1180|kranke|aaa.jpg||7|Kranke|sick one, patient|beteg 
1181|krankenhaus|aaa.jpg||8|Krankenhaus|hospital|kórház 
1182|krankenkasse|aaa.jpg||5|Krankenkasse|insurance company|betegbiztosítás 
1183|krankenschein|aaa.jpg||6|Krankenschein|insurance paper(s)|igazolás, betegbiztosítási papír 
1184|krankenschwester|aaa.jpg||7|Krankenschwester|nurse|nővér 
1185|krankenwagen|aaa.jpg||8|Krankenwagen|ambulance|mentőautó 
1186|krankheit|aaa.jpg||3|Krankheit|sickness, illness, disease|betegség
1187|krawatte|aaa.jpg||6|Krawatte|necktie|nyakkendő
1188|kredit|aaa.jpg||5|Kredit|credit|hitel 
1189|kreditgeber|aaa.jpg||7|Kreditgeber, Gläubiger|creditor|hitelező
1190|kreis|aaa.jpg||6|Kreis|circle|kör 
1191|kreuzundquer|aaa.jpg||8|kreuz und quer|criss-cross|keresztül-kasul, össze-vissza
1192|kreuzung|aaa.jpg||7|Kreuzung|crossing|kereszteződés 
1193|krieg|aaa.jpg||8|Krieg|war|háború 
1194|kriegen|aaa.jpg||5|kriegen|get|kapni
1195|krimi|aaa.jpg||6|Krimi|detective story|krimi 
1196|kriminal|aaa.jpg||7|Kriminal|criminal|bőnözés, bűnügyi, bűnöző
1197|krise|aaa.jpg||8|Krise|crisis|válság, krízis
1198|kritik|aaa.jpg||5|Kritik|critic|kritika 
1199|kritisch|aaa.jpg||6|kritisch|critical|kritikus 
1200|krumm|aaa.jpg||6|krumm|crooked|görbe
1201|kuchen|kuchen.jpg|Tünde Erdős|1|Kuchen, Torte|cake, pie|torta, sütemény
1202|kueche|aaa.jpg||2|Küche|kitchen|konyha
1203|kuehl|aaa.jpg||3|kühl|cool|hűvös
1204|kuehlschrank|aaa.jpg||7|Kühlschrank|refrigerator|hűtőgép, hűtőszekrény
1205|kuemmern|aaa.jpg||8|kümmern|care for, take care of|törődni, vigyázni, gondoskodni
1206|kuendigen|aaa.jpg||5|kündigen|give notice|felmondani, értesíteni
1207|kuenstler|aaa.jpg||5|Künstler|artist|művész
1208|kuenstlich|aaa.jpg||6|künstlich|artificial|mesterséges 
1209|kuessen|aaa.jpg||4|küssen|kiss|csókolni, puszilni
1210|kueste|aaa.jpg||7|Küste|coast|tengerpart 
1211|kugelschreiber|aaa.jpg||2|Kugelschreiber|pen|toll, golyóstoll
1212|kuh|aaa.jpg||1|Kuh|cow|tehén, boci
1213|kultur|aaa.jpg||8|Kultur|culture|kultúra 
1214|kunde|aaa.jpg||5|Kunde|customer|ügyfél 
1215|kunst|aaa.jpg||4|Kunst|art|művészet
1216|kunststoff|aaa.jpg||6|Kunststoff|plastic, synthetic material|műanyag 
1217|kurs|aaa.jpg||7|Kurs|course, exchange rate|tanfolyam, árfolyam 
1218|kursbuch|aaa.jpg||8|Kursbuch|course book|tankönyv 
1219|kurve|aaa.jpg||5|Kurve|curve|ív, görbe, kanyar
1220|kurz|aaa.jpg||6|kurz|short|rövid 
1221|kuss|aaa.jpg||3|Kuss|kiss|csók, puszi
1222|kutscher|aaa.jpg||8|Kutscher|coachman|kocsis, lovaskocsis
1223|lachen|aaa.jpg||1|lachen|laugh|nevetni
1224|laden|aaa.jpg||3|Laden, Geschäft|shop, store|bolt
1225|laecheln|aaa.jpg||3|lächeln|smile|mosolyogni
1226|laecherlich|aaa.jpg||5|lächerlich|ridiculous|nevetséges
1227|laenge|aaa.jpg||7|Länge|length|hossz 
1228|laerm|aaa.jpg||4|Lärm|noise|lárma, zaj
1229|lage|aaa.jpg||8|Lage|situation|helyzet, szituáció 
1230|lampe|lampe.jpg|Tünde Erdős|1|Lampe|lamp|lámpa
1231|land|aaa.jpg||1|Land|land, country|ország
1232|landen|aaa.jpg||5|landen|land|leszállni
1233|landschaft|aaa.jpg||6|Landschaft|countryside|vidéki táj 
1234|landwirtschaft|aaa.jpg||7|Landwirtschaft|agriculture|mezőgazdaság 
1235|lang|aaa.jpg||2|lang|long|hosszú
1236|lange|aaa.jpg||8|lange|long time|régóta, sokáig, hosszú ideig 
1237|langsam|aaa.jpg||4|langsam|slowly|lassan
1238|langsam|aaa.jpg||5|langsam|slow(ly)|lassan
1239|langweilig|aaa.jpg||5|langweilig|boring|unalmas
1240|lassen|aaa.jpg||5|lassen|leave, let|engedni, hagyni
1241|lastkraftwagen|aaa.jpg||6|Lastkraftwagen, LKW|truck|teherautó, kamion
1242|laufen|aaa.jpg||1|laufen|run, go quickly|futni
1243|laune|aaa.jpg||7|Laune|mood|hangulat 
1244|laut|aaa.jpg||4|laut|loud|hangos
1245|lautsprecher|aaa.jpg||8|Lautsprecher|speaker|hangszóró 
1246|leben1|aaa.jpg||4|Leben|life|élet
1247|leben2|aaa.jpg||5|leben|live|élni
1248|lebendig|aaa.jpg||5|lebendig|alive|élő 
1249|lebensgefahr|aaa.jpg||6|Lebensgefahr|life threatening|életveszély, életveszélyes
1250|lebensmittel|aaa.jpg||7|Lebensmittel|groceries|élelmiszer 
1251|leder|aaa.jpg||8|Leder|leather|bőr 
1252|ledig|aaa.jpg||6|ledig|single, bachelor, ummarried|nőtlen, egyedülálló, nem házas
1253|leer|aaa.jpg||2|leer|empty|üres
1254|legen|aaa.jpg||4|legen|put down, lay|letenni
1255|lehre|aaa.jpg||6|Lehre|apprenticeship|tanítás, oktatás, gyakorlat
1256|lehren|aaa.jpg||4|lehren|teach|tanítani
1257|lehrer|aaa.jpg||3|Lehrer, -in|teacher|tanár, tanító, -nő
1258|leicht|aaa.jpg||4|leicht|easy|könnyű
1259|leiden|aaa.jpg||7|leiden|suffer|szenvedni
